case_id,architecture,risk_after_change,disposition,technical_validity,money_profile,requested_refund,authority_maximum_configured_input,authority_maximum_enforced,expected_execution,condition_confirmation,transfer_owner,materiality,authority_state,governance_workflow,resulting_authority,enforceable_boundary,actual_execution,prediction_comparison,control_assertion,browser_validation,independent_classification,reason,anomaly,reproduction_notes
C301,SEPARATED_REAUTHORIZATION,HIGH,CONDITION,PASS,ABOVE_LIMIT,600.00,250.00,500.00,ALLOW,YES,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",CONDITION disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=1",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,FAIL - IMPLEMENTATION,"CONDITION reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) and adds an enforceableConditions entry requiring supervisorConfirmation=true, but the resulting risk-scope (still LOW-only) blocks every materially-changed (MEDIUM/HIGH) request before the supervisor predicate can ever become the deciding factor. Across all 80 material CONDITION cases, supervisor confirmation YES and NO produce byte-identical ALLOW/BLOCK outcomes. The app's own plain-language narrative confirms this directly ('the current enforceable boundary ... permits customer risk levels: LOW' after a change to MEDIUM). The declared condition predicate is never operative in any reachable, materially-triggered scenario.","Supervisor-confirmation predicate has zero effect on execution outcome across all 80 material CONDITION cases (confirmed: YES/NO produce identical ALLOW/BLOCK distributions). | Reason-precedence note: this request violates BOTH the amount ceiling ($600 > $500) AND the risk-scope whitelist (risk not in [LOW]); the engine surfaces only 'amount exceeds maximum', silently masking the also-true risk-scope violation.",Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=HIGH; Requested refund amount=$600.00; Governance disposition=CONDITION; New authority maximum=$250.00; Supervisor confirmation=YES; Technical validity=PASS; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C302,SEPARATED_REAUTHORIZATION,HIGH,CONDITION,PASS,ABOVE_LIMIT,600.00,250.00,500.00,ALLOW,NO,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",CONDITION disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=1",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,FAIL - IMPLEMENTATION,"CONDITION reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) and adds an enforceableConditions entry requiring supervisorConfirmation=true, but the resulting risk-scope (still LOW-only) blocks every materially-changed (MEDIUM/HIGH) request before the supervisor predicate can ever become the deciding factor. Across all 80 material CONDITION cases, supervisor confirmation YES and NO produce byte-identical ALLOW/BLOCK outcomes. The app's own plain-language narrative confirms this directly ('the current enforceable boundary ... permits customer risk levels: LOW' after a change to MEDIUM). The declared condition predicate is never operative in any reachable, materially-triggered scenario.","Supervisor-confirmation predicate has zero effect on execution outcome across all 80 material CONDITION cases (confirmed: YES/NO produce identical ALLOW/BLOCK distributions). | Reason-precedence note: this request violates BOTH the amount ceiling ($600 > $500) AND the risk-scope whitelist (risk not in [LOW]); the engine surfaces only 'amount exceeds maximum', silently masking the also-true risk-scope violation.",Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=HIGH; Requested refund amount=$600.00; Governance disposition=CONDITION; New authority maximum=$250.00; Supervisor confirmation=NO; Technical validity=PASS; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C303,SEPARATED_REAUTHORIZATION,HIGH,CONDITION,PASS,ABOVE_LIMIT,600.00,250.00,500.00,BLOCK,YES,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",CONDITION disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=1",BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,FAIL - IMPLEMENTATION,"CONDITION reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) and adds an enforceableConditions entry requiring supervisorConfirmation=true, but the resulting risk-scope (still LOW-only) blocks every materially-changed (MEDIUM/HIGH) request before the supervisor predicate can ever become the deciding factor. Across all 80 material CONDITION cases, supervisor confirmation YES and NO produce byte-identical ALLOW/BLOCK outcomes. The app's own plain-language narrative confirms this directly ('the current enforceable boundary ... permits customer risk levels: LOW' after a change to MEDIUM). The declared condition predicate is never operative in any reachable, materially-triggered scenario.","Supervisor-confirmation predicate has zero effect on execution outcome across all 80 material CONDITION cases (confirmed: YES/NO produce identical ALLOW/BLOCK distributions). | Reason-precedence note: this request violates BOTH the amount ceiling ($600 > $500) AND the risk-scope whitelist (risk not in [LOW]); the engine surfaces only 'amount exceeds maximum', silently masking the also-true risk-scope violation.",Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=HIGH; Requested refund amount=$600.00; Governance disposition=CONDITION; New authority maximum=$250.00; Supervisor confirmation=YES; Technical validity=PASS; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C304,SEPARATED_REAUTHORIZATION,HIGH,CONDITION,PASS,ABOVE_LIMIT,600.00,250.00,500.00,BLOCK,NO,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",CONDITION disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=1",BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,FAIL - IMPLEMENTATION,"CONDITION reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) and adds an enforceableConditions entry requiring supervisorConfirmation=true, but the resulting risk-scope (still LOW-only) blocks every materially-changed (MEDIUM/HIGH) request before the supervisor predicate can ever become the deciding factor. Across all 80 material CONDITION cases, supervisor confirmation YES and NO produce byte-identical ALLOW/BLOCK outcomes. The app's own plain-language narrative confirms this directly ('the current enforceable boundary ... permits customer risk levels: LOW' after a change to MEDIUM). The declared condition predicate is never operative in any reachable, materially-triggered scenario.","Supervisor-confirmation predicate has zero effect on execution outcome across all 80 material CONDITION cases (confirmed: YES/NO produce identical ALLOW/BLOCK distributions). | Reason-precedence note: this request violates BOTH the amount ceiling ($600 > $500) AND the risk-scope whitelist (risk not in [LOW]); the engine surfaces only 'amount exceeds maximum', silently masking the also-true risk-scope violation.",Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=HIGH; Requested refund amount=$600.00; Governance disposition=CONDITION; New authority maximum=$250.00; Supervisor confirmation=NO; Technical validity=PASS; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C305,SEPARATED_REAUTHORIZATION,HIGH,CONDITION,FAIL,BELOW_LIMIT,200.00,250.00,500.00,ALLOW,YES,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",CONDITION disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=1",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,FAIL - IMPLEMENTATION,"CONDITION reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) and adds an enforceableConditions entry requiring supervisorConfirmation=true, but the resulting risk-scope (still LOW-only) blocks every materially-changed (MEDIUM/HIGH) request before the supervisor predicate can ever become the deciding factor. Across all 80 material CONDITION cases, supervisor confirmation YES and NO produce byte-identical ALLOW/BLOCK outcomes. The app's own plain-language narrative confirms this directly ('the current enforceable boundary ... permits customer risk levels: LOW' after a change to MEDIUM). The declared condition predicate is never operative in any reachable, materially-triggered scenario.",Supervisor-confirmation predicate has zero effect on execution outcome across all 80 material CONDITION cases (confirmed: YES/NO produce identical ALLOW/BLOCK distributions).,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=HIGH; Requested refund amount=$200.00; Governance disposition=CONDITION; New authority maximum=$250.00; Supervisor confirmation=YES; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C306,SEPARATED_REAUTHORIZATION,HIGH,CONDITION,FAIL,BELOW_LIMIT,200.00,250.00,500.00,ALLOW,NO,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",CONDITION disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=1",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,FAIL - IMPLEMENTATION,"CONDITION reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) and adds an enforceableConditions entry requiring supervisorConfirmation=true, but the resulting risk-scope (still LOW-only) blocks every materially-changed (MEDIUM/HIGH) request before the supervisor predicate can ever become the deciding factor. Across all 80 material CONDITION cases, supervisor confirmation YES and NO produce byte-identical ALLOW/BLOCK outcomes. The app's own plain-language narrative confirms this directly ('the current enforceable boundary ... permits customer risk levels: LOW' after a change to MEDIUM). The declared condition predicate is never operative in any reachable, materially-triggered scenario.",Supervisor-confirmation predicate has zero effect on execution outcome across all 80 material CONDITION cases (confirmed: YES/NO produce identical ALLOW/BLOCK distributions).,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=HIGH; Requested refund amount=$200.00; Governance disposition=CONDITION; New authority maximum=$250.00; Supervisor confirmation=NO; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C307,SEPARATED_REAUTHORIZATION,HIGH,CONDITION,FAIL,BELOW_LIMIT,200.00,250.00,500.00,BLOCK,YES,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",CONDITION disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=1",BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,FAIL - IMPLEMENTATION,"CONDITION reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) and adds an enforceableConditions entry requiring supervisorConfirmation=true, but the resulting risk-scope (still LOW-only) blocks every materially-changed (MEDIUM/HIGH) request before the supervisor predicate can ever become the deciding factor. Across all 80 material CONDITION cases, supervisor confirmation YES and NO produce byte-identical ALLOW/BLOCK outcomes. The app's own plain-language narrative confirms this directly ('the current enforceable boundary ... permits customer risk levels: LOW' after a change to MEDIUM). The declared condition predicate is never operative in any reachable, materially-triggered scenario.",Supervisor-confirmation predicate has zero effect on execution outcome across all 80 material CONDITION cases (confirmed: YES/NO produce identical ALLOW/BLOCK distributions).,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=HIGH; Requested refund amount=$200.00; Governance disposition=CONDITION; New authority maximum=$250.00; Supervisor confirmation=YES; Technical validity=FAIL; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C308,SEPARATED_REAUTHORIZATION,HIGH,CONDITION,FAIL,BELOW_LIMIT,200.00,250.00,500.00,BLOCK,NO,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",CONDITION disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=1",BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,FAIL - IMPLEMENTATION,"CONDITION reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) and adds an enforceableConditions entry requiring supervisorConfirmation=true, but the resulting risk-scope (still LOW-only) blocks every materially-changed (MEDIUM/HIGH) request before the supervisor predicate can ever become the deciding factor. Across all 80 material CONDITION cases, supervisor confirmation YES and NO produce byte-identical ALLOW/BLOCK outcomes. The app's own plain-language narrative confirms this directly ('the current enforceable boundary ... permits customer risk levels: LOW' after a change to MEDIUM). The declared condition predicate is never operative in any reachable, materially-triggered scenario.",Supervisor-confirmation predicate has zero effect on execution outcome across all 80 material CONDITION cases (confirmed: YES/NO produce identical ALLOW/BLOCK distributions).,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=HIGH; Requested refund amount=$200.00; Governance disposition=CONDITION; New authority maximum=$250.00; Supervisor confirmation=NO; Technical validity=FAIL; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C309,SEPARATED_REAUTHORIZATION,HIGH,CONDITION,FAIL,ABOVE_LIMIT,600.00,250.00,500.00,ALLOW,YES,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",CONDITION disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=1",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,FAIL - IMPLEMENTATION,"CONDITION reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) and adds an enforceableConditions entry requiring supervisorConfirmation=true, but the resulting risk-scope (still LOW-only) blocks every materially-changed (MEDIUM/HIGH) request before the supervisor predicate can ever become the deciding factor. Across all 80 material CONDITION cases, supervisor confirmation YES and NO produce byte-identical ALLOW/BLOCK outcomes. The app's own plain-language narrative confirms this directly ('the current enforceable boundary ... permits customer risk levels: LOW' after a change to MEDIUM). The declared condition predicate is never operative in any reachable, materially-triggered scenario.",Supervisor-confirmation predicate has zero effect on execution outcome across all 80 material CONDITION cases (confirmed: YES/NO produce identical ALLOW/BLOCK distributions).,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=HIGH; Requested refund amount=$600.00; Governance disposition=CONDITION; New authority maximum=$250.00; Supervisor confirmation=YES; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C310,SEPARATED_REAUTHORIZATION,HIGH,CONDITION,FAIL,ABOVE_LIMIT,600.00,250.00,500.00,ALLOW,NO,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",CONDITION disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=1",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,FAIL - IMPLEMENTATION,"CONDITION reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) and adds an enforceableConditions entry requiring supervisorConfirmation=true, but the resulting risk-scope (still LOW-only) blocks every materially-changed (MEDIUM/HIGH) request before the supervisor predicate can ever become the deciding factor. Across all 80 material CONDITION cases, supervisor confirmation YES and NO produce byte-identical ALLOW/BLOCK outcomes. The app's own plain-language narrative confirms this directly ('the current enforceable boundary ... permits customer risk levels: LOW' after a change to MEDIUM). The declared condition predicate is never operative in any reachable, materially-triggered scenario.",Supervisor-confirmation predicate has zero effect on execution outcome across all 80 material CONDITION cases (confirmed: YES/NO produce identical ALLOW/BLOCK distributions).,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=HIGH; Requested refund amount=$600.00; Governance disposition=CONDITION; New authority maximum=$250.00; Supervisor confirmation=NO; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
